DATE,CLOSING PRICE,TICKER,OPEN,HIGH,LOW,VOLUME
18/02/2019,20900,CTG,20900,21200,20800,6827190
15/02/2019,20800,CTG,20700,21100,20600,4246880
14/02/2019,20850,CTG,20900,21100,20800,5036130
13/02/2019,20850,CTG,20800,21250,20750,7588170
12/2/2019,20850,CTG,20700,21250,20600,7612990
11/2/2019,20700,CTG,20600,20900,20300,3647470
1/2/2019,20100,CTG,19500,20150,19500,3635060
31/01/2019,19700,CTG,20550,20650,19600,9039900
30/01/2019,20450,CTG,20750,20850,20450,2573630
29/01/2019,20750,CTG,20250,20800,20100,6598310
28/01/2019,20350,CTG,20200,20450,20100,4441160
25/01/2019,20200,CTG,20400,20600,20050,5976710
24/01/2019,20450,CTG,20000,20500,19900,8813040
23/01/2019,19950,CTG,19450,20050,19300,6937940
22/01/2019,19550,CTG,19700,20100,19450,9145450
21/01/2019,19450,CTG,18350,19450,18300,11448210
18/01/2019,18200,CTG,18600,18600,18200,3403750
17/01/2019,18450,CTG,18700,18900,18450,3172300
16/01/2019,18700,CTG,19000,19100,18600,3652310
15/01/2019,18900,CTG,18800,19100,18750,3074470
14/01/2019,18800,CTG,18600,19050,18550,4808180
11/1/2019,18800,CTG,18800,19250,18700,4025750
10/1/2019,18850,CTG,18400,19150,18300,7326460
9/1/2019,18350,CTG,18000,18700,17900,5954880
8/1/2019,17900,CTG,18250,18250,17800,5636280
7/1/2019,18150,CTG,18800,18800,18150,3982660
4/1/2019,18350,CTG,18050,18550,17700,3804290
3/1/2019,18100,CTG,19000,19200,18050,5513360
2/1/2019,19000,CTG,19250,19450,19000,2420340
28/12/2018,19300,CTG,19500,19700,19250,2310660
27/12/2018,19350,CTG,20000,20050,19350,3841050
26/12/2018,19300,CTG,19900,20000,19150,3119010
25/12/2018,19700,CTG,19800,19900,19150,4603010
24/12/2018,20350,CTG,20600,21000,20300,2764900
21/12/2018,20850,CTG,20100,20850,20050,3621750
20/12/2018,20200,CTG,20500,20900,20050,6187230
19/12/2018,20400,CTG,21350,21450,19950,11210140
18/12/2018,21450,CTG,21300,21850,21200,4927320
17/12/2018,21650,CTG,22000,22150,21600,5481050
14/12/2018,22350,CTG,23000,23200,22100,11320020
13/12/2018,23150,CTG,23550,23700,23150,4164600
12/12/2018,23500,CTG,23450,23500,23300,2314550
11/12/2018,23300,CTG,23100,23400,23050,3255860
10/12/2018,23100,CTG,23600,23750,23100,6683070
