DATE,CLOSING PRICE,TICKER,OPEN,HIGH,LOW,VOLUME
13/02/2019,4240,SJF,4270,4380,4200,287720
12/2/2019,4400,SJF,4400,4470,4250,339500
11/2/2019,4400,SJF,4480,4480,4170,333930
1/2/2019,4480,SJF,4160,4480,4110,238530
31/01/2019,4250,SJF,4300,4500,4200,513060
30/01/2019,4300,SJF,4100,4330,4000,520320
29/01/2019,4110,SJF,4030,4290,3990,1226270
28/01/2019,4280,SJF,4370,4600,4280,802690
25/01/2019,4600,SJF,4800,4970,4600,432230
24/01/2019,4900,SJF,5170,5190,4900,815140
23/01/2019,5170,SJF,4800,5170,4750,2156310
22/01/2019,5100,SJF,5400,5400,5020,1479630
21/01/2019,5390,SJF,5450,5630,5200,2662310
18/01/2019,5400,SJF,5170,5750,5170,4606240
17/01/2019,5550,SJF,5550,5550,5550,784710
16/01/2019,5960,SJF,5960,5960,5960,479550
15/01/2019,6400,SJF,6400,6440,6400,3162540
14/01/2019,6880,SJF,6500,6880,6430,1743720
11/1/2019,6430,SJF,6430,6430,6420,2155830
10/1/2019,6010,SJF,5230,6010,5230,3876010
9/1/2019,5620,SJF,5620,5620,5620,28090
8/1/2019,6040,SJF,6040,6040,6040,69940
7/1/2019,6490,SJF,6490,6490,6490,118030
4/1/2019,6970,SJF,6970,6970,6970,156180
3/1/2019,7490,SJF,7490,7490,7490,47230
2/1/2019,8050,SJF,8050,8660,8050,54630
28/12/2018,8650,SJF,8700,8800,8060,181720
27/12/2018,8650,SJF,8500,8900,8420,536560
26/12/2018,9050,SJF,9100,9150,8510,179420
25/12/2018,9150,SJF,9200,9200,8700,190520
24/12/2018,9200,SJF,9200,9300,9150,109660
21/12/2018,9200,SJF,9150,9200,9000,120760
20/12/2018,9200,SJF,8560,9400,8560,586720
19/12/2018,9200,SJF,9950,10000,9200,297070
18/12/2018,9890,SJF,10200,10350,9800,173780
17/12/2018,10450,SJF,11150,11200,10450,214540
14/12/2018,11200,SJF,11350,11350,11000,220620
13/12/2018,11300,SJF,11300,11500,11000,192030
12/12/2018,11300,SJF,11100,11300,11000,184010
11/12/2018,11000,SJF,11200,11250,11000,196690
10/12/2018,11200,SJF,11250,11300,11150,197310
7/12/2018,11250,SJF,11250,11400,11100,196590
6/12/2018,11200,SJF,11000,11400,11000,194630
5/12/2018,11000,SJF,11050,11150,10900,194290
4/12/2018,11150,SJF,11400,11400,11100,215850
3/12/2018,11400,SJF,11500,11600,11200,202110
30/11/2018,11500,SJF,11450,11550,11200,219340
29/11/2018,11400,SJF,11800,11950,11400,219570
28/11/2018,11800,SJF,11900,11900,11700,213490
27/11/2018,11900,SJF,11750,12000,11750,262020
26/11/2018,11900,SJF,12100,12200,11700,306510
23/11/2018,12100,SJF,12400,12500,12100,331490
22/11/2018,12400,SJF,12400,12500,12200,373980
21/11/2018,12400,SJF,12500,12600,12300,341470
20/11/2018,12600,SJF,12700,12850,12450,331040
19/11/2018,12700,SJF,12600,12850,12500,407380
16/11/2018,12600,SJF,12600,12800,12400,433050
15/11/2018,12500,SJF,12600,12800,12450,395150
14/11/2018,12600,SJF,12400,13000,12400,522000
13/11/2018,12550,SJF,11800,12700,11250,678400
12/11/2018,12000,SJF,11700,12000,11100,424240
9/11/2018,11900,SJF,11900,12100,11600,436210
8/11/2018,12100,SJF,12600,13000,12000,600980
7/11/2018,12550,SJF,11800,12550,11750,718000
6/11/2018,11750,SJF,11000,11750,10700,417170
5/11/2018,11000,SJF,11100,11400,10900,402690
2/11/2018,11000,SJF,10300,11000,10000,854580
1/11/2018,10300,SJF,10300,10500,10100,246290
31/10/2018,10500,SJF,10200,10700,10100,182040
30/10/2018,10400,SJF,10500,10800,10350,458240
29/10/2018,10500,SJF,10400,10500,10100,570170
26/10/2018,10500,SJF,10400,10600,10150,1092230
25/10/2018,10900,SJF,10000,10900,9860,451320
24/10/2018,10600,SJF,10300,10600,9910,597160
23/10/2018,10600,SJF,11200,11200,10550,642580
22/10/2018,11300,SJF,12000,12000,11100,404740
19/10/2018,11900,SJF,12100,12200,11650,691370
18/10/2018,12500,SJF,13200,13300,12250,536900
17/10/2018,13150,SJF,12250,13500,12250,675180
16/10/2018,13150,SJF,13150,13500,13150,1875990
15/10/2018,14100,SJF,14100,14100,14100,659600
12/10/2018,15150,SJF,15150,15800,15150,2742540
11/10/2018,16250,SJF,16250,16250,16250,408280
10/10/2018,17450,SJF,18600,18600,17450,1308480
9/10/2018,18750,SJF,18500,19000,18450,1235710
8/10/2018,18400,SJF,16600,18400,16600,2107860
5/10/2018,17800,SJF,17800,18300,17800,2489860
4/10/2018,19100,SJF,20500,20600,19100,2601470
3/10/2018,20500,SJF,21650,21750,20100,2918600
2/10/2018,21600,SJF,21900,22100,20950,1226410
1/10/2018,21900,SJF,21300,22000,20950,1550900
28/09/2018,21900,SJF,21900,23500,21900,2553590
27/09/2018,23500,SJF,24900,24950,23500,1462750
26/09/2018,24900,SJF,23500,24900,22900,1843080
25/09/2018,23300,SJF,22100,23300,21700,1481820
24/09/2018,21800,SJF,20300,21900,19800,2392590
21/09/2018,21150,SJF,22450,22500,21150,1923680
20/09/2018,22700,SJF,22900,23200,22150,1587990
19/09/2018,23200,SJF,23200,23450,22000,1888070
18/09/2018,23000,SJF,23050,23050,21300,1782090
17/09/2018,22800,SJF,22800,23000,21900,1765590
14/09/2018,22600,SJF,20800,22600,20800,1574320
13/09/2018,21150,SJF,21200,21500,20500,1064330
12/9/2018,20950,SJF,19600,20950,19300,1074080
11/9/2018,19600,SJF,18100,19600,18100,706950
10/9/2018,19450,SJF,19700,20000,19450,465040
7/9/2018,20900,SJF,19500,21000,19500,559120
6/9/2018,20950,SJF,21200,21900,20950,121130
5/9/2018,22500,SJF,23100,23700,22500,122160
4/9/2018,23600,SJF,23700,24400,23500,134380
31/08/2018,24000,SJF,23600,24400,23500,174880
30/08/2018,23850,SJF,22200,23850,22200,161610
29/08/2018,23850,SJF,23850,23850,23850,150840
28/08/2018,25600,SJF,27600,27900,25600,406880
27/08/2018,27500,SJF,28100,28800,27400,100010
24/08/2018,28000,SJF,28000,28300,27500,117240
23/08/2018,27700,SJF,26100,27700,26100,203070
22/08/2018,25900,SJF,25000,26200,24900,182100
21/08/2018,25000,SJF,23600,25000,23000,208190
20/08/2018,23600,SJF,24500,24600,23100,324670
17/08/2018,24800,SJF,25200,25400,24100,208420
16/08/2018,25200,SJF,24800,25200,23900,265130
15/08/2018,25000,SJF,26600,26600,25000,229830
